age,gender,skinColor,aspectOfHand,imageName,jewelry_preferences
22,female,medium,dorsal right,Hand_0006503.jpg,platinum
22,female,medium,dorsal right,Hand_0006504.jpg,platinum
22,female,medium,dorsal right,Hand_0006505.jpg,platinum
22,female,medium,dorsal right,Hand_0006506.jpg,platinum
22,female,medium,dorsal right,Hand_0006507.jpg,platinum
22,female,medium,dorsal right,Hand_0006508.jpg,platinum
22,female,medium,dorsal right,Hand_0006509.jpg,platinum
22,female,medium,dorsal right,Hand_0006510.jpg,platinum
22,female,medium,dorsal right,Hand_0006511.jpg,platinum
22,female,medium,dorsal right,Hand_0006512.jpg,platinum
22,female,medium,dorsal right,Hand_0006513.jpg,platinum
22,female,medium,dorsal right,Hand_0006514.jpg,platinum
22,female,medium,dorsal right,Hand_0006515.jpg,platinum
22,female,medium,dorsal right,Hand_0006516.jpg,platinum
22,female,medium,dorsal right,Hand_0006517.jpg,platinum
22,female,medium,dorsal right,Hand_0006518.jpg,platinum
22,female,medium,palmar right,Hand_0006519.jpg,platinum
22,female,medium,palmar right,Hand_0006520.jpg,platinum
22,female,medium,palmar right,Hand_0006521.jpg,platinum
22,female,medium,palmar right,Hand_0006522.jpg,platinum
22,female,medium,palmar right,Hand_0006523.jpg,platinum
22,female,medium,palmar right,Hand_0006524.jpg,platinum
22,female,medium,palmar right,Hand_0006525.jpg,platinum
22,female,medium,palmar right,Hand_0006526.jpg,platinum
22,female,medium,palmar right,Hand_0006527.jpg,platinum
22,female,medium,palmar right,Hand_0006528.jpg,platinum
22,female,medium,palmar right,Hand_0006529.jpg,platinum
22,female,medium,palmar right,Hand_0006530.jpg,platinum
22,female,medium,palmar right,Hand_0006531.jpg,platinum
22,female,medium,palmar right,Hand_0006532.jpg,platinum
21,male,dark,dorsal right,Hand_0006534.jpg,gold
21,male,dark,dorsal right,Hand_0006535.jpg,gold
21,male,dark,dorsal right,Hand_0006536.jpg,gold
21,male,dark,dorsal right,Hand_0006537.jpg,gold
21,male,dark,dorsal right,Hand_0006538.jpg,gold
21,male,dark,dorsal right,Hand_0006539.jpg,gold
21,male,dark,dorsal right,Hand_0006540.jpg,gold
21,male,dark,dorsal right,Hand_0006541.jpg,gold
21,male,dark,dorsal right,Hand_0006542.jpg,gold
21,male,dark,palmar right,Hand_0006543.jpg,gold
21,male,dark,palmar right,Hand_0006544.jpg,gold
21,male,dark,palmar right,Hand_0006545.jpg,gold
21,male,dark,palmar right,Hand_0006546.jpg,gold
21,male,dark,palmar right,Hand_0006547.jpg,gold
21,male,dark,palmar right,Hand_0006548.jpg,gold
21,male,dark,palmar right,Hand_0006549.jpg,gold
21,male,dark,palmar right,Hand_0006550.jpg,gold
21,male,dark,palmar right,Hand_0006551.jpg,gold
21,male,dark,palmar right,Hand_0006552.jpg,gold
21,male,dark,dorsal left,Hand_0006553.jpg,gold
21,male,dark,dorsal left,Hand_0006554.jpg,gold
21,male,dark,dorsal left,Hand_0006555.jpg,gold
21,male,dark,dorsal left,Hand_0006556.jpg,gold
21,male,dark,dorsal left,Hand_0006557.jpg,gold
21,male,dark,dorsal left,Hand_0006558.jpg,gold
21,male,dark,dorsal left,Hand_0006559.jpg,gold
21,male,dark,dorsal left,Hand_0006560.jpg,gold
21,male,dark,dorsal left,Hand_0006561.jpg,gold
21,male,dark,dorsal left,Hand_0006562.jpg,gold
21,male,dark,palmar left,Hand_0006563.jpg,gold
21,male,dark,palmar left,Hand_0006564.jpg,gold
21,male,dark,palmar left,Hand_0006565.jpg,gold
21,male,dark,palmar left,Hand_0006566.jpg,gold
21,male,dark,palmar left,Hand_0006567.jpg,gold
21,male,dark,palmar left,Hand_0006568.jpg,gold
21,male,dark,palmar left,Hand_0006569.jpg,gold
21,male,dark,palmar left,Hand_0006570.jpg,gold
21,male,dark,palmar left,Hand_0006571.jpg,gold
21,male,dark,palmar left,Hand_0006572.jpg,gold
21,male,dark,palmar left,Hand_0006573.jpg,gold
21,male,dark,palmar left,Hand_0006574.jpg,gold
21,male,dark,palmar left,Hand_0006575.jpg,gold
21,male,dark,palmar left,Hand_0006576.jpg,gold
21,male,dark,palmar left,Hand_0006577.jpg,gold
21,male,dark,palmar left,Hand_0006578.jpg,gold
23,female,fair,dorsal left,Hand_0006579.jpg,diamond
23,female,fair,dorsal left,Hand_0006580.jpg,diamond
23,female,fair,dorsal left,Hand_0006581.jpg,diamond
23,female,fair,dorsal left,Hand_0006582.jpg,diamond
23,female,fair,dorsal left,Hand_0006583.jpg,diamond
23,female,fair,dorsal left,Hand_0006584.jpg,diamond
23,female,fair,dorsal left,Hand_0006585.jpg,diamond
23,female,fair,dorsal left,Hand_0006586.jpg,diamond
23,female,fair,dorsal left,Hand_0006587.jpg,diamond
23,female,fair,dorsal left,Hand_0006588.jpg,diamond
23,female,fair,dorsal left,Hand_0006589.jpg,diamond
23,female,fair,dorsal left,Hand_0006590.jpg,diamond
23,female,fair,palmar left,Hand_0006591.jpg,diamond
23,female,fair,palmar left,Hand_0006592.jpg,diamond
23,female,fair,palmar left,Hand_0006593.jpg,diamond
23,female,fair,palmar left,Hand_0006594.jpg,diamond
23,female,fair,palmar left,Hand_0006595.jpg,diamond
23,female,fair,palmar left,Hand_0006596.jpg,diamond
23,female,fair,palmar left,Hand_0006597.jpg,diamond
23,female,fair,palmar left,Hand_0006598.jpg,diamond
23,female,fair,palmar left,Hand_0006599.jpg,diamond
23,female,fair,palmar left,Hand_0006600.jpg,diamond
23,female,fair,palmar left,Hand_0006601.jpg,diamond
23,female,fair,palmar left,Hand_0006602.jpg,diamond
23,female,fair,palmar left,Hand_0006603.jpg,diamond
23,female,fair,palmar left,Hand_0006604.jpg,diamond
23,female,fair,dorsal right,Hand_0006605.jpg,diamond
23,female,fair,dorsal right,Hand_0006606.jpg,diamond
23,female,fair,dorsal right,Hand_0006607.jpg,diamond
23,female,fair,dorsal right,Hand_0006608.jpg,diamond
23,female,fair,dorsal right,Hand_0006609.jpg,diamond
23,female,fair,dorsal right,Hand_0006610.jpg,diamond
23,female,fair,dorsal right,Hand_0006611.jpg,diamond
23,female,fair,dorsal right,Hand_0006612.jpg,diamond
23,female,fair,dorsal right,Hand_0006613.jpg,diamond
23,female,fair,dorsal right,Hand_0006614.jpg,diamond
23,female,fair,dorsal right,Hand_0006615.jpg,diamond
23,female,fair,palmar right,Hand_0006616.jpg,diamond
23,female,fair,palmar right,Hand_0006617.jpg,diamond
23,female,fair,palmar right,Hand_0006618.jpg,diamond
23,female,fair,palmar right,Hand_0006619.jpg,diamond
23,female,fair,palmar right,Hand_0006620.jpg,diamond
23,female,fair,palmar right,Hand_0006621.jpg,diamond
23,female,fair,palmar right,Hand_0006622.jpg,diamond
23,female,fair,palmar right,Hand_0006623.jpg,diamond
23,female,fair,palmar right,Hand_0006624.jpg,diamond
23,female,fair,palmar right,Hand_0006625.jpg,diamond
23,female,fair,palmar right,Hand_0006626.jpg,diamond
23,female,fair,palmar right,Hand_0006627.jpg,diamond
23,female,fair,palmar right,Hand_0006628.jpg,diamond
23,female,fair,palmar right,Hand_0006629.jpg,diamond
22,female,medium,dorsal right,Hand_0006630.jpg,platinum
22,female,medium,dorsal right,Hand_0006631.jpg,platinum
22,female,medium,dorsal right,Hand_0006632.jpg,platinum
22,female,medium,dorsal right,Hand_0006633.jpg,platinum
22,female,medium,dorsal right,Hand_0006634.jpg,platinum
22,female,medium,dorsal right,Hand_0006635.jpg,platinum
22,female,medium,dorsal right,Hand_0006636.jpg,platinum
22,female,medium,dorsal right,Hand_0006637.jpg,platinum
22,female,medium,dorsal right,Hand_0006638.jpg,platinum
22,female,medium,dorsal right,Hand_0006639.jpg,platinum
22,female,medium,dorsal right,Hand_0006640.jpg,platinum
22,female,medium,dorsal right,Hand_0006641.jpg,platinum
22,female,medium,dorsal right,Hand_0006642.jpg,platinum
22,female,medium,dorsal right,Hand_0006643.jpg,platinum
22,female,medium,dorsal right,Hand_0006644.jpg,platinum
22,female,medium,dorsal right,Hand_0006645.jpg,platinum
22,female,medium,dorsal right,Hand_0006646.jpg,platinum
22,female,medium,dorsal right,Hand_0006647.jpg,platinum
22,female,medium,dorsal right,Hand_0006648.jpg,platinum
22,female,medium,dorsal right,Hand_0006649.jpg,platinum
22,female,medium,dorsal right,Hand_0006650.jpg,platinum
22,female,medium,dorsal right,Hand_0006651.jpg,platinum
22,female,medium,palmar right,Hand_0006652.jpg,platinum
22,female,medium,palmar right,Hand_0006653.jpg,platinum
22,female,medium,palmar right,Hand_0006654.jpg,platinum
22,female,medium,palmar right,Hand_0006655.jpg,platinum
22,female,medium,palmar right,Hand_0006656.jpg,platinum
22,female,medium,palmar right,Hand_0006657.jpg,platinum
22,female,medium,palmar right,Hand_0006658.jpg,platinum
22,female,medium,palmar right,Hand_0006659.jpg,platinum
22,female,medium,palmar right,Hand_0006660.jpg,platinum
22,female,medium,palmar right,Hand_0006661.jpg,platinum
22,female,medium,palmar right,Hand_0006662.jpg,platinum
22,female,medium,palmar right,Hand_0006663.jpg,platinum
22,female,medium,palmar right,Hand_0006664.jpg,platinum
22,female,medium,palmar right,Hand_0006665.jpg,platinum
22,female,medium,dorsal left,Hand_0006666.jpg,platinum
22,female,medium,dorsal left,Hand_0006667.jpg,platinum
22,female,medium,dorsal left,Hand_0006668.jpg,platinum
22,female,medium,dorsal left,Hand_0006669.jpg,platinum
22,female,medium,dorsal left,Hand_0006670.jpg,platinum
22,female,medium,dorsal left,Hand_0006671.jpg,platinum
22,female,medium,dorsal left,Hand_0006672.jpg,platinum
22,female,medium,dorsal left,Hand_0006673.jpg,platinum
22,female,medium,dorsal left,Hand_0006674.jpg,platinum
22,female,medium,dorsal left,Hand_0006675.jpg,platinum
22,female,medium,dorsal left,Hand_0006677.jpg,platinum
22,female,medium,dorsal left,Hand_0006678.jpg,platinum
22,female,medium,dorsal left,Hand_0006679.jpg,platinum
22,female,medium,dorsal left,Hand_0006680.jpg,platinum
22,female,medium,dorsal left,Hand_0006681.jpg,platinum
22,female,medium,dorsal left,Hand_0006682.jpg,platinum
22,female,medium,dorsal left,Hand_0006683.jpg,platinum
22,female,medium,dorsal left,Hand_0006684.jpg,platinum
22,female,medium,dorsal left,Hand_0006685.jpg,platinum
22,female,medium,dorsal left,Hand_0006686.jpg,platinum
22,female,medium,dorsal left,Hand_0006687.jpg,platinum
22,female,medium,dorsal left,Hand_0006688.jpg,platinum
22,female,medium,dorsal left,Hand_0006689.jpg,platinum
22,female,medium,dorsal left,Hand_0006690.jpg,platinum
22,female,medium,dorsal left,Hand_0006691.jpg,platinum
22,female,medium,dorsal left,Hand_0006692.jpg,platinum
22,female,medium,dorsal left,Hand_0006693.jpg,platinum
22,female,medium,dorsal left,Hand_0006694.jpg,platinum
22,female,medium,dorsal left,Hand_0006695.jpg,platinum
22,female,medium,dorsal left,Hand_0006696.jpg,platinum
22,female,medium,palmar left,Hand_0006697.jpg,platinum
22,female,medium,palmar left,Hand_0006698.jpg,platinum
22,female,medium,palmar left,Hand_0006699.jpg,platinum
22,female,medium,palmar left,Hand_0006700.jpg,platinum
22,female,medium,palmar left,Hand_0006701.jpg,platinum
22,female,medium,palmar left,Hand_0006702.jpg,platinum
22,female,medium,palmar left,Hand_0006703.jpg,platinum
22,female,medium,palmar left,Hand_0006704.jpg,platinum
22,female,medium,palmar left,Hand_0006705.jpg,platinum
22,female,medium,palmar left,Hand_0006706.jpg,platinum
22,female,medium,palmar left,Hand_0006707.jpg,platinum
22,female,medium,palmar left,Hand_0006708.jpg,platinum
22,female,medium,palmar left,Hand_0006709.jpg,platinum
22,female,medium,palmar left,Hand_0006710.jpg,platinum
22,female,medium,palmar left,Hand_0006711.jpg,platinum
22,female,medium,palmar left,Hand_0006712.jpg,platinum
22,female,medium,palmar left,Hand_0006713.jpg,platinum
22,female,medium,palmar left,Hand_0006714.jpg,platinum
22,female,medium,palmar left,Hand_0006715.jpg,platinum
22,female,medium,palmar left,Hand_0006716.jpg,platinum
22,female,medium,palmar left,Hand_0006717.jpg,platinum
22,female,medium,palmar left,Hand_0006718.jpg,platinum
22,female,medium,palmar left,Hand_0006719.jpg,platinum
21,male,medium,dorsal right,Hand_0006720.jpg,platinum
21,male,medium,dorsal right,Hand_0006721.jpg,platinum
21,male,medium,dorsal right,Hand_0006722.jpg,platinum
21,male,medium,dorsal right,Hand_0006723.jpg,platinum
21,male,medium,dorsal right,Hand_0006724.jpg,platinum
21,male,medium,dorsal right,Hand_0006725.jpg,platinum
21,male,medium,dorsal right,Hand_0006726.jpg,platinum
21,male,medium,dorsal right,Hand_0006727.jpg,platinum
21,male,medium,dorsal right,Hand_0006728.jpg,platinum
21,male,medium,dorsal right,Hand_0006729.jpg,platinum
21,male,medium,dorsal right,Hand_0006730.jpg,platinum
21,male,medium,dorsal right,Hand_0006731.jpg,platinum
21,male,medium,dorsal right,Hand_0006732.jpg,platinum
21,male,medium,dorsal right,Hand_0006733.jpg,platinum
21,male,medium,dorsal right,Hand_0006734.jpg,platinum
21,male,medium,dorsal right,Hand_0006735.jpg,platinum
21,male,medium,dorsal right,Hand_0006736.jpg,platinum
21,male,medium,palmar right,Hand_0006737.jpg,platinum
21,male,medium,palmar right,Hand_0006738.jpg,platinum
21,male,medium,palmar right,Hand_0006739.jpg,platinum
21,male,medium,palmar right,Hand_0006740.jpg,platinum
21,male,medium,palmar right,Hand_0006741.jpg,platinum
21,male,medium,palmar right,Hand_0006742.jpg,platinum
21,male,medium,palmar right,Hand_0006743.jpg,platinum
21,male,medium,palmar right,Hand_0006744.jpg,platinum
21,male,medium,palmar right,Hand_0006745.jpg,platinum
21,male,medium,palmar right,Hand_0006746.jpg,platinum
21,male,medium,palmar right,Hand_0006747.jpg,platinum
21,male,medium,palmar right,Hand_0006748.jpg,platinum
21,male,medium,palmar right,Hand_0006749.jpg,platinum
21,male,medium,palmar right,Hand_0006750.jpg,platinum
21,male,medium,palmar right,Hand_0006752.jpg,platinum
21,male,medium,palmar right,Hand_0006753.jpg,platinum
21,male,medium,palmar right,Hand_0006754.jpg,platinum
21,male,medium,palmar right,Hand_0006755.jpg,platinum
21,male,medium,palmar right,Hand_0006756.jpg,platinum
21,male,medium,palmar right,Hand_0006757.jpg,platinum
21,male,medium,palmar right,Hand_0006758.jpg,platinum
21,male,medium,palmar right,Hand_0006759.jpg,platinum
21,male,medium,palmar right,Hand_0006760.jpg,platinum
21,male,medium,palmar right,Hand_0006761.jpg,platinum
21,male,medium,palmar right,Hand_0006762.jpg,platinum
21,male,medium,palmar right,Hand_0006763.jpg,platinum
21,male,medium,palmar right,Hand_0006764.jpg,platinum
21,male,medium,palmar right,Hand_0006765.jpg,platinum
21,male,medium,dorsal left,Hand_0006766.jpg,platinum
21,male,medium,dorsal left,Hand_0006767.jpg,platinum
21,male,medium,dorsal left,Hand_0006768.jpg,platinum
21,male,medium,dorsal left,Hand_0006769.jpg,platinum
21,male,medium,dorsal left,Hand_0006770.jpg,platinum
21,male,medium,dorsal left,Hand_0006771.jpg,platinum
21,male,medium,dorsal left,Hand_0006772.jpg,platinum
21,male,medium,dorsal left,Hand_0006773.jpg,platinum
21,male,medium,dorsal left,Hand_0006774.jpg,platinum
21,male,medium,dorsal left,Hand_0006775.jpg,platinum
21,male,medium,dorsal left,Hand_0006776.jpg,platinum
21,male,medium,dorsal left,Hand_0006777.jpg,platinum
21,male,medium,dorsal left,Hand_0006778.jpg,platinum
21,male,medium,dorsal left,Hand_0006779.jpg,platinum
21,male,medium,dorsal left,Hand_0006780.jpg,platinum
21,male,medium,dorsal left,Hand_0006781.jpg,platinum
21,male,medium,dorsal left,Hand_0006782.jpg,platinum
21,male,medium,dorsal left,Hand_0006783.jpg,platinum
21,male,medium,dorsal left,Hand_0006784.jpg,platinum
21,male,medium,dorsal left,Hand_0006785.jpg,platinum
21,male,medium,dorsal left,Hand_0006786.jpg,platinum
21,male,medium,dorsal left,Hand_0006787.jpg,platinum
21,male,medium,palmar left,Hand_0006788.jpg,platinum
21,male,medium,palmar left,Hand_0006789.jpg,platinum
21,male,medium,palmar left,Hand_0006790.jpg,platinum
21,male,medium,palmar left,Hand_0006791.jpg,platinum
21,male,medium,palmar left,Hand_0006792.jpg,platinum
21,male,medium,palmar left,Hand_0006793.jpg,platinum
21,male,medium,palmar left,Hand_0006794.jpg,platinum
21,male,medium,palmar left,Hand_0006795.jpg,platinum
21,male,medium,palmar left,Hand_0006796.jpg,platinum
21,male,medium,palmar left,Hand_0006797.jpg,platinum
21,male,medium,palmar left,Hand_0006798.jpg,platinum
21,male,medium,palmar left,Hand_0006799.jpg,platinum
21,male,medium,palmar left,Hand_0006800.jpg,platinum
21,male,medium,palmar left,Hand_0006802.jpg,platinum
21,male,medium,palmar left,Hand_0006803.jpg,platinum
21,male,medium,palmar left,Hand_0006804.jpg,platinum
21,male,medium,palmar left,Hand_0006805.jpg,platinum
21,male,medium,palmar left,Hand_0006806.jpg,platinum
21,male,fair,dorsal right,Hand_0006807.jpg,diamond
21,male,fair,dorsal right,Hand_0006808.jpg,diamond
21,male,fair,dorsal right,Hand_0006809.jpg,diamond
21,male,fair,dorsal right,Hand_0006810.jpg,diamond
21,male,fair,dorsal right,Hand_0006811.jpg,diamond
21,male,fair,dorsal right,Hand_0006812.jpg,diamond
21,male,fair,dorsal right,Hand_0006813.jpg,diamond
21,male,fair,dorsal right,Hand_0006814.jpg,diamond
21,male,fair,dorsal right,Hand_0006815.jpg,diamond
21,male,fair,dorsal right,Hand_0006816.jpg,diamond
21,male,fair,dorsal right,Hand_0006817.jpg,diamond
21,male,fair,dorsal right,Hand_0006818.jpg,diamond
21,male,fair,dorsal right,Hand_0006819.jpg,diamond
21,male,fair,dorsal right,Hand_0006820.jpg,diamond
21,male,fair,dorsal right,Hand_0006821.jpg,diamond
21,male,fair,dorsal right,Hand_0006822.jpg,diamond
21,male,fair,dorsal right,Hand_0006823.jpg,diamond
21,male,fair,palmar right,Hand_0006824.jpg,diamond
21,male,fair,palmar right,Hand_0006825.jpg,diamond
21,male,fair,palmar right,Hand_0006826.jpg,diamond
21,male,fair,palmar right,Hand_0006827.jpg,diamond
21,male,fair,palmar right,Hand_0006828.jpg,diamond
21,male,fair,palmar right,Hand_0006829.jpg,diamond
21,male,fair,palmar right,Hand_0006830.jpg,diamond
21,male,fair,palmar right,Hand_0006831.jpg,diamond
21,male,fair,palmar right,Hand_0006832.jpg,diamond
21,male,fair,palmar right,Hand_0006833.jpg,diamond
21,male,fair,palmar right,Hand_0006834.jpg,diamond
21,male,fair,palmar right,Hand_0006835.jpg,diamond
21,male,fair,palmar right,Hand_0006836.jpg,diamond
21,male,fair,palmar right,Hand_0006837.jpg,diamond
21,male,fair,palmar right,Hand_0006838.jpg,diamond
21,male,fair,palmar right,Hand_0006839.jpg,diamond
21,male,fair,dorsal left,Hand_0006840.jpg,diamond
21,male,fair,dorsal left,Hand_0006841.jpg,diamond
21,male,fair,dorsal left,Hand_0006842.jpg,diamond
21,male,fair,dorsal left,Hand_0006843.jpg,diamond
21,male,fair,dorsal left,Hand_0006844.jpg,diamond
21,male,fair,dorsal left,Hand_0006845.jpg,diamond
21,male,fair,dorsal left,Hand_0006847.jpg,diamond
21,male,fair,dorsal left,Hand_0006848.jpg,diamond
21,male,fair,dorsal left,Hand_0006849.jpg,diamond
21,male,fair,dorsal left,Hand_0006850.jpg,diamond
21,male,fair,dorsal left,Hand_0006851.jpg,diamond
21,male,fair,dorsal left,Hand_0006852.jpg,diamond
21,male,fair,dorsal left,Hand_0006853.jpg,diamond
21,male,fair,dorsal left,Hand_0006854.jpg,diamond
21,male,fair,dorsal left,Hand_0006855.jpg,diamond
21,male,fair,dorsal left,Hand_0006856.jpg,diamond
21,male,fair,dorsal left,Hand_0006857.jpg,diamond
21,male,fair,dorsal left,Hand_0006858.jpg,diamond
21,male,fair,dorsal left,Hand_0006859.jpg,diamond
21,male,fair,dorsal left,Hand_0006860.jpg,diamond
21,male,fair,dorsal left,Hand_0006861.jpg,diamond
21,male,fair,dorsal left,Hand_0006862.jpg,diamond
21,male,fair,palmar left,Hand_0006863.jpg,diamond
21,male,fair,palmar left,Hand_0006864.jpg,diamond
21,male,fair,palmar left,Hand_0006865.jpg,diamond
21,male,fair,palmar left,Hand_0006866.jpg,diamond
21,male,fair,palmar left,Hand_0006867.jpg,diamond
21,male,fair,palmar left,Hand_0006868.jpg,diamond
21,male,fair,palmar left,Hand_0006869.jpg,diamond
21,male,fair,palmar left,Hand_0006870.jpg,diamond
21,male,fair,palmar left,Hand_0006871.jpg,diamond
21,male,fair,palmar left,Hand_0006872.jpg,diamond
21,male,fair,palmar left,Hand_0006873.jpg,diamond
21,male,fair,palmar left,Hand_0006874.jpg,diamond
21,male,fair,palmar left,Hand_0006875.jpg,diamond
21,male,fair,palmar left,Hand_0006876.jpg,diamond
21,male,fair,palmar left,Hand_0006877.jpg,diamond
21,male,fair,palmar left,Hand_0006878.jpg,diamond
21,male,fair,palmar left,Hand_0006879.jpg,diamond
21,male,fair,palmar left,Hand_0006880.jpg,diamond
21,male,fair,palmar left,Hand_0006881.jpg,diamond
21,male,dark,dorsal right,Hand_0006882.jpg,gold
21,male,dark,dorsal right,Hand_0006883.jpg,gold
21,male,dark,dorsal right,Hand_0006884.jpg,gold
21,male,dark,dorsal right,Hand_0006885.jpg,gold
21,male,dark,dorsal right,Hand_0006886.jpg,gold
21,male,dark,dorsal right,Hand_0006887.jpg,gold
21,male,dark,dorsal right,Hand_0006888.jpg,gold
21,male,dark,dorsal right,Hand_0006889.jpg,gold
21,male,dark,dorsal right,Hand_0006890.jpg,gold
21,male,dark,dorsal right,Hand_0006891.jpg,gold
21,male,dark,dorsal right,Hand_0006892.jpg,gold
21,male,dark,dorsal right,Hand_0006893.jpg,gold
21,male,dark,dorsal right,Hand_0006894.jpg,gold
21,male,dark,dorsal right,Hand_0006895.jpg,gold
21,male,dark,dorsal right,Hand_0006896.jpg,gold
21,male,dark,dorsal right,Hand_0006897.jpg,gold
21,male,dark,dorsal right,Hand_0006898.jpg,gold
21,male,dark,dorsal right,Hand_0006899.jpg,gold
21,male,dark,dorsal right,Hand_0006900.jpg,gold
21,male,dark,dorsal right,Hand_0006901.jpg,gold
21,male,dark,palmar right,Hand_0006902.jpg,gold
21,male,dark,palmar right,Hand_0006903.jpg,gold
21,male,dark,palmar right,Hand_0006904.jpg,gold
21,male,dark,palmar right,Hand_0006905.jpg,gold
21,male,dark,palmar right,Hand_0006906.jpg,gold
21,male,dark,palmar right,Hand_0006907.jpg,gold
21,male,dark,palmar right,Hand_0006908.jpg,gold
21,male,dark,palmar right,Hand_0006909.jpg,gold
21,male,dark,palmar right,Hand_0006910.jpg,gold
21,male,dark,palmar right,Hand_0006911.jpg,gold
21,male,dark,palmar right,Hand_0006912.jpg,gold
21,male,dark,palmar right,Hand_0006913.jpg,gold
21,male,dark,palmar right,Hand_0006914.jpg,gold
21,male,dark,palmar right,Hand_0006915.jpg,gold
21,male,dark,palmar right,Hand_0006916.jpg,gold
21,male,dark,palmar right,Hand_0006917.jpg,gold
21,male,dark,palmar right,Hand_0006918.jpg,gold
21,male,dark,dorsal left,Hand_0006919.jpg,gold
21,male,dark,dorsal left,Hand_0006920.jpg,gold
21,male,dark,dorsal left,Hand_0006921.jpg,gold
21,male,dark,dorsal left,Hand_0006922.jpg,gold
21,male,dark,dorsal left,Hand_0006923.jpg,gold
21,male,dark,dorsal left,Hand_0006924.jpg,gold
21,male,dark,dorsal left,Hand_0006925.jpg,gold
21,male,dark,dorsal left,Hand_0006926.jpg,gold
21,male,dark,dorsal left,Hand_0006927.jpg,gold
21,male,dark,dorsal left,Hand_0006928.jpg,gold
21,male,dark,dorsal left,Hand_0006929.jpg,gold
21,male,dark,dorsal left,Hand_0006930.jpg,gold
21,male,dark,dorsal left,Hand_0006931.jpg,gold
21,male,dark,dorsal left,Hand_0006932.jpg,gold
21,male,dark,dorsal left,Hand_0006933.jpg,gold
21,male,dark,dorsal left,Hand_0006934.jpg,gold
21,male,dark,palmar left,Hand_0006935.jpg,gold
21,male,dark,palmar left,Hand_0006936.jpg,gold
21,male,dark,palmar left,Hand_0006937.jpg,gold
21,male,dark,palmar left,Hand_0006938.jpg,gold
21,male,dark,palmar left,Hand_0006940.jpg,gold
21,male,dark,palmar left,Hand_0006941.jpg,gold
21,male,dark,palmar left,Hand_0006942.jpg,gold
21,male,dark,palmar left,Hand_0006943.jpg,gold
21,male,dark,palmar left,Hand_0006944.jpg,gold
21,male,dark,palmar left,Hand_0006945.jpg,gold
21,male,dark,palmar left,Hand_0006946.jpg,gold
21,male,dark,palmar left,Hand_0006947.jpg,gold
21,male,dark,palmar left,Hand_0006948.jpg,gold
21,male,dark,palmar left,Hand_0006949.jpg,gold
21,male,dark,palmar left,Hand_0006950.jpg,gold
21,male,dark,palmar left,Hand_0006951.jpg,gold
21,male,dark,palmar left,Hand_0006952.jpg,gold
21,male,dark,palmar left,Hand_0006953.jpg,gold
21,male,dark,palmar left,Hand_0006954.jpg,gold
21,male,dark,palmar left,Hand_0006955.jpg,gold
21,male,dark,palmar left,Hand_0006956.jpg,gold
21,male,medium,dorsal right,Hand_0006957.jpg,platinum
21,male,medium,dorsal right,Hand_0006958.jpg,platinum
21,male,medium,dorsal right,Hand_0006959.jpg,platinum
21,male,medium,dorsal right,Hand_0006961.jpg,platinum
21,male,medium,dorsal right,Hand_0006962.jpg,platinum
21,male,medium,dorsal right,Hand_0006963.jpg,platinum
21,male,medium,dorsal right,Hand_0006964.jpg,platinum
21,male,medium,dorsal right,Hand_0006965.jpg,platinum
21,male,medium,dorsal right,Hand_0006966.jpg,platinum
21,male,medium,dorsal right,Hand_0006967.jpg,platinum
21,male,medium,dorsal right,Hand_0006968.jpg,platinum
21,male,medium,dorsal right,Hand_0006969.jpg,platinum
21,male,medium,dorsal right,Hand_0006970.jpg,platinum
21,male,medium,dorsal right,Hand_0006971.jpg,platinum
21,male,medium,dorsal right,Hand_0006972.jpg,platinum
21,male,medium,dorsal right,Hand_0006973.jpg,platinum
21,male,medium,dorsal right,Hand_0006974.jpg,platinum
21,male,medium,dorsal right,Hand_0006975.jpg,platinum
21,male,medium,palmar right,Hand_0006976.jpg,platinum
21,male,medium,palmar right,Hand_0006977.jpg,platinum
21,male,medium,palmar right,Hand_0006978.jpg,platinum
21,male,medium,palmar right,Hand_0006979.jpg,platinum
21,male,medium,palmar right,Hand_0006980.jpg,platinum
21,male,medium,palmar right,Hand_0006981.jpg,platinum
21,male,medium,palmar right,Hand_0006982.jpg,platinum
21,male,medium,palmar right,Hand_0006983.jpg,platinum
21,male,medium,palmar right,Hand_0006984.jpg,platinum
21,male,medium,palmar right,Hand_0006985.jpg,platinum
21,male,medium,palmar right,Hand_0006986.jpg,platinum
21,male,medium,palmar right,Hand_0006987.jpg,platinum
21,male,medium,palmar right,Hand_0006988.jpg,platinum
21,male,medium,palmar right,Hand_0006989.jpg,platinum
21,male,medium,palmar right,Hand_0006990.jpg,platinum
21,male,medium,palmar right,Hand_0006991.jpg,platinum
21,male,medium,palmar right,Hand_0006992.jpg,platinum
21,male,medium,palmar right,Hand_0006993.jpg,platinum
21,male,medium,dorsal left,Hand_0006994.jpg,platinum
21,male,medium,dorsal left,Hand_0006995.jpg,platinum
21,male,medium,dorsal left,Hand_0006996.jpg,platinum
21,male,medium,dorsal left,Hand_0006997.jpg,platinum
21,male,medium,dorsal left,Hand_0006998.jpg,platinum
21,male,medium,dorsal left,Hand_0006999.jpg,platinum
21,male,medium,dorsal left,Hand_0007000.jpg,platinum
21,male,medium,dorsal left,Hand_0007001.jpg,platinum
21,male,medium,dorsal left,Hand_0007002.jpg,platinum
21,male,medium,dorsal left,Hand_0007003.jpg,platinum
